18.4123344421387,9.39955806732178,-3.32754635810852,23.6087989807129,-2.83314323425293,55.941650390625,24.6833534240723,-6.66042041778564,-48.8963966369629,25.9842910766602,-2.84004855155945,-15.8061933517456,-72.9226379394531,30.2668323516846,-27.4769458770752,-286.414306640625,-30.8500518798828,-692.607643127441,-117.120361328125,30.7663726806641,-746.899181365967,-150.225830078125,52.9753570556641,-392.605072021484,-27.090576171875,97.9697418212891,7.79705810546875,-214.016723632812,-47.4427642822266,-749.725570678711,0,0
17.5331058502197,9.28783798217773,-3.31287789344788,3.41360259056091,-2.56060075759888,7.02159118652344,9.44216728210449,-0.95696085691452,-11.8300075531006,25.8135414123535,-3.01126408576965,-16.1473255157471,-86.814338684082,2.71113443374634,-39.5213050842285,-217.048156738281,-1.8363037109375,-736.072658538818,-125.648376464844,29.7869262695312,-746.153774261475,-154.717468261719,51.1168518066406,-392.1279296875,-27.7626342773438,97.7879333496094,7.71475219726562,-221.982727050781,-49.1622161865234,-748.700424194336,0,0
16.6892929077148,9.19796848297119,-3.03024458885193,3.23749279975891,-2.69424700737,6.73789501190186,9.8818941116333,-1.06991016864777,-12.0950422286987,25.6606254577637,-3.15462565422058,-16.5155944824219,-86.8445510864258,2.47886395454407,-40.2307319641113,-224.534362792969,-3.59165191650391,-735.188709259033,-134.293273925781,28.5949325561523,-745.314353942871,-158.862854003906,49.422721862793,-391.558288574219,-28.4514770507812,97.5907821655273,7.7015380859375,-229.805725097656,-51.0356826782227,-747.55220413208,0,0
14.0456371307373,6.71988677978516,-3.62189745903015,5.2083592414856,-2.26579213142395,12.09743309021,10.4607601165771,-1.08879458904266,-15.0268907546997,23.4318599700928,-4.58791732788086,-16.7376976013184,-83.986328125,4.16704320907593,-38.9539375305176,-242.021057128906,-8.41221618652344,-732.681377410889,-144.854797363281,27.5826568603516,-747.774242401123,-163.997009277344,48.3529510498047,-394.389129638672,-30.0278930664062,97.2630462646484,4.50759887695312,-239.376037597656,-53.0023956298828,-749.320377349854,0,0
12.741982460022,5.84968090057373,-3.89933967590332,3.54808163642883,-2.29504346847534,7.60845279693604,10.8420763015747,-1.33916425704956,-12.2475690841675,22.6243667602539,-5.09947776794434,-17.0165138244629,-86.0039138793945,2.36799883842468,-41.3849143981934,-243.607604980469,-7.53901672363281,-736.315582275391,-154.154968261719,26.5469512939453,-747.956378936768,-168.042785644531,47.0948944091797,-394.948822021484,-30.8598022460938,97.0598297119141,3.4775390625,-247.782653808594,-54.9096984863281,-748.838085174561,0,0
11.6773977279663,5.17097854614258,-4.26996040344238,3.87197256088257,-2.31691408157349,7.77301120758057,11.2694034576416,-1.45193684101105,-12.4607515335083,21.9779605865479,-5.48500823974609,-17.2637596130371,-85.5608901977539,2.30455374717712,-42.064151763916,-252.046203613281,-9.49021148681641,-735.514667510986,-163.310729980469,25.5166244506836,-747.895198822021,-171.504455566406,45.9793014526367,-395.32177734375,-31.5324096679688,96.8886947631836,2.69296264648438,-256.007507324219,-56.8642044067383,-747.91402053833,0,0
10.8392896652222,4.67614603042603,-4.75186777114868,4.36731243133545,-2.39756870269775,7.9783992767334,11.6551942825317,-1.55010378360748,-12.7355165481567,21.4810409545898,-5.74973440170288,-17.4558162689209,-84.9759140014648,2.29350733757019,-42.7667465209961,-260.222595214844,-11.4249725341797,-734.351181030273,-172.269958496094,24.5285491943359,-747.638828277588,-174.371520996094,45.0423431396484,-395.528747558594,-32.0236206054688,96.7595062255859,2.1322021484375,-263.990905761719,-58.8029937744141,-746.562831878662,0,0
10.3642454147339,4.56442022323608,-5.14659118652344,4.99549913406372,-2.58540034294128,7.9562931060791,11.9459085464478,-1.61829566955566,-13.0725831985474,21.2887401580811,-5.79534196853638,-17.5789527893066,-84.260612487793,2.30801868438721,-43.5460586547852,-267.74267578125,-13.2737808227539,-732.641696929932,-180.85400390625,23.5673446655273,-746.949886322021,-176.390502929688,44.2660751342773,-395.343811035156,-32.2509765625,96.6866989135742,2.0350341796875,-271.585693359375,-60.7375717163086,-744.499633789062,0,0
9.94593334197998,4.43991661071777,-5.61691284179688,5.80359554290771,-2.81382822990417,8.03708267211914,12.146125793457,-1.65849041938782,-13.457706451416,21.0574645996094,-5.8343653678894,-17.6432113647461,-83.3035430908203,2.41291379928589,-44.2595138549805,-275.123901367188,-15.0043563842773,-730.800071716309,-189.284790039062,22.653205871582,-746.412727355957,-177.810791015625,43.7061233520508,-395.308471679688,-32.383056640625,96.6457290649414,1.88580322265625,-279.013061523438,-62.6174087524414,-742.261856079102,0,0
9.57452011108398,4.29589366912842,-6.00804424285889,6.76849412918091,-3.06815814971924,7.95975780487061,12.2110157012939,-1.66047406196594,-13.8259935379028,20.780086517334,-5.87187957763672,-17.6519107818604,-82.0793151855469,2.59375596046448,-44.9498062133789,-282.282470703125,-16.5850601196289,-728.820037841797,-197.596801757812,21.8051681518555,-746.029644012451,-178.533813476562,43.4085006713867,-395.467041015625,-32.427734375,96.6340866088867,1.675537109375,-286.271118164062,-64.4345779418945,-739.824291229248,0,0
